Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java,8,5,59,74,"9,25",59,80,11,"1,38",9,0,0,0,1,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Schema.java,30,7,856,1410,47,856,2350,480,16,419,16,6,0,23,22,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,37,8,301,1131,"30,57",255,1806,495,"13,38",128,1,2,0,9,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/StatusModalPage.java,23,7,114,1034,"44,96",364,1427,561,"24,39",318,0,0,0,4,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java,16,6,112,256,16,112,439,247,"15,44",127,0,0,0,2,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java,30,7,235,471,"15,7",235,685,90,3,25,9,0,0,9,20,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Tasks.java,23,7,208,329,"14,3",179,428,63,"2,74",29,11,0,1,11,26,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Todo.java,29,7,483,1708,"58,9",483,3171,1714,"59,1",268,20,2,0,24,18,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java,39,7,216,423,"10,85",216,616,122,"3,13",21,2,0,0,8,43,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/UserRequestModalPage.java,8,4,138,158,"19,75",138,192,16,2,7,0,0,0,2,20,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java,7,4,62,70,10,62,80,8,"1,14",5,0,0,0,2,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Users.java,28,7,154,382,"13,64",154,598,38,"1,36",8,3,2,0,7,21,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java,19,6,114,190,10,114,253,35,"1,84",18,1,0,0,3,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java,8,4,45,67,"8,38",45,79,16,2,7,0,0,0,0,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java,6,4,82,108,18,82,143,21,"3,5",15,1,0,0,1,40,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java,35,6,268,805,23,221,1213,312,"8,91",50,3,3,0,7,17,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java,14,5,176,345,"24,64",176,484,50,"3,57",27,2,0,0,9,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/JQueryTabbedPanel.java,4,2,37,40,10,37,43,2,"0,5",1,0,0,0,1,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,28,7,237,551,"19,68",224,848,114,"4,07",32,7,0,0,8,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java,31,7,334,650,"20,97",334,957,53,"1,71",12,12,2,0,15,22,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,20,5,263,449,"22,45",263,570,105,"5,25",49,6,1,0,10,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,31,7,249,577,"18,61",234,881,117,"3,77",34,7,0,0,8,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java,21,5,305,526,"25,05",309,865,170,"8,1",120,3,1,0,6,47,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,20,5,235,502,"25,1",219,698,289,"14,45",95,3,1,0,7,35,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java,43,8,527,1341,"31,19",553,2038,239,"5,56",42,2,5,0,16,99,NO
