Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,BUGGY
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerChecker.java,4,1,273,273,68.25,273,273,273,68.25,273,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerCreateOp.java,4,2,137,15,3.75,4,43,23,5.75,15,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerDeleteOp.java,3,2,79,9,3.0,2,20,10,3.3333333,3,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerEntry.java,1,1,82,0,0.0,0,2,2,2.0,2,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerFragment.java,5,2,147,147,29.4,147,147,147,29.4,147,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerFragmentReplicator.java,4,1,422,422,105.5,422,422,422,105.5,422,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerHandle.java,12,3,978,267,22.25,160,461,303,25.25,160,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerMetadata.java,9,3,467,257,28.555555,58,359,245,27.222221,55,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerOpenOp.java,3,2,189,54,18.0,24,90,62,20.666666,21,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\LedgerRecoveryOp.java,2,2,153,2,1.0,1,4,0,0.0,0,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\MacDigestManager.java,0,0,84,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\PendingAddOp.java,5,3,182,54,10.8,16,95,47,9.4,9,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\PendingReadOp.java,12,3,358,254,21.166666,173,339,271,22.583334,172,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\ReadLastConfirmedOp.java,3,2,126,9,3.0,2,19,5,1.6666666,2,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\ReadOnlyLedgerHandle.java,2,1,106,31,15.5,27,35,27,13.5,27,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\RoundRobinDistributionSchedule.java,2,1,109,35,17.5,7,51,23,11.5,5,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\client\SyncCounter.java,0,0,85,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\conf\AbstractConfiguration.java,5,2,236,123,24.6,56,123,123,24.6,56,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\conf\ClientConfiguration.java,4,1,314,38,9.5,35,38,38,9.5,35,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\conf\ServerConfiguration.java,6,3,694,145,24.166666,137,145,145,24.166666,137,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\jmx\BKMBeanInfo.java,0,0,27,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\jmx\BKMBeanRegistry.java,1,1,89,3,3.0,2,5,1,1.0,1,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\AbstractZkLedgerManager.java,7,3,301,145,20.714285,38,272,140,20.0,35,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\FlatLedgerManager.java,5,3,153,40,8.0,16,102,62,12.4,16,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\FlatLedgerManagerFactory.java,4,2,92,92,23.0,92,92,92,23.0,92,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManager.java,5,3,466,114,22.8,95,269,243,48.6,95,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManagerFactory.java,4,2,93,93,23.25,93,93,93,23.25,93,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerLayout.java,5,3,244,76,15.2,14,117,59,11.8,14,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerManager.java,2,2,192,115,57.5,42,185,123,61.5,41,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerManagerFactory.java,4,2,250,197,49.25,73,242,184,46.0,73,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerUnderreplicationManager.java,3,1,109,109,36.333332,109,109,109,36.333332,109,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\MSLedgerManagerFactory.java,2,2,601,601,300.5,601,601,601,300.5,601,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\ZkLedgerUnderreplicationManager.java,13,3,565,565,43.46154,565,565,565,43.46154,565,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\ZkVersion.java,2,1,69,69,34.5,69,69,69,34.5,69,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\InMemoryMetaStore.java,1,1,77,77,77.0,77,77,77,77.0,77,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreCursor.java,1,1,94,94,94.0,94,94,94,94.0,94,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreTable.java,1,1,337,337,337.0,337,337,337,337.0,337,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MSException.java,1,1,214,214,214.0,214,214,214,214.0,214,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetaStore.java,1,1,79,79,79.0,79,79,79,79.0,79,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreCallback.java,1,1,25,25,25.0,25,25,25,25.0,25,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreCursor.java,1,1,84,84,84.0,84,84,84,84.0,84,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreException.java,1,1,34,34,34.0,34,34,34,34.0,34,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreFactory.java,1,1,33,33,33.0,33,33,33,33.0,33,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreScannableTable.java,1,1,104,104,104.0,104,104,104,104.0,104,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreTable.java,1,1,172,172,172.0,172,172,172,172.0,172,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreTableItem.java,1,1,70,70,70.0,70,70,70,70.0,70,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreUtils.java,1,1,140,140,140.0,140,140,140,140.0,140,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\Value.java,1,1,154,154,154.0,154,154,154,154.0,154,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BKStats.java,1,1,248,13,13.0,8,14,12,12.0,8,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieClient.java,2,1,275,62,31.0,12,76,50,25.0,8,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieProtocol.java,1,1,176,4,4.0,4,4,4,4.0,4,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieServer.java,10,3,624,141,14.1,44,165,129,12.9,41,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieServerBean.java,1,1,91,3,3.0,2,5,3,3.0,2,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieServerMXBean.java,0,0,58,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookkeeperInternalCallbacks.java,1,1,132,1,1.0,1,2,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\DataFormats.java,7,2,4088,4088,584.0,4088,4088,4088,584.0,4088,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\NIOServerFactory.java,2,2,558,33,16.5,21,37,33,16.5,21,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\PerChannelBookieClient.java,7,3,727,84,12.0,11,135,87,12.428572,11,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\ServerStats.java,1,1,150,4,4.0,2,6,2,2.0,2,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\Auditor.java,4,1,503,503,125.75,503,503,503,125.75,503,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\AuditorElector.java,6,2,325,325,54.166668,325,325,325,54.166668,325,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\AutoRecoveryMain.java,6,2,273,273,45.5,273,273,273,45.5,273,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\BookieLedgerIndexer.java,3,2,136,136,45.333332,136,136,136,45.333332,136,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\ReplicationEnableCb.java,1,1,56,56,56.0,56,56,56,56.0,56,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\ReplicationException.java,3,2,74,74,24.666666,74,74,74,24.666666,74,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\ReplicationWorker.java,8,1,357,357,44.625,357,357,357,44.625,357,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\streaming\LedgerInputStream.java,0,0,174,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\streaming\LedgerOutputStream.java,0,0,148,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\tools\BookKeeperTools.java,0,0,92,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\BookKeeperConstants.java,2,1,45,45,22.5,45,45,45,22.5,45,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\DiskChecker.java,2,2,168,168,84.0,168,168,168,84.0,168,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\EntryFormatter.java,1,1,77,77,77.0,77,77,77,77.0,77,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\HardLink.java,0,0,665,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\IOUtils.java,1,1,88,33,33.0,33,33,33,33.0,33,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\LocalBookKeeper.java,4,3,260,13,3.25,4,22,8,2.0,2,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\Main.java,0,0,54,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\MathUtils.java,1,1,48,15,15.0,12,20,16,16.0,12,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\OrderedSafeExecutor.java,2,2,140,42,21.0,39,42,42,21.0,39,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\ReflectionUtils.java,2,1,152,152,76.0,152,152,152,76.0,152,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\SafeRunnable.java,0,0,39,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\SnapshotMap.java,1,1,131,131,131.0,131,131,131,131.0,131,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\StringEntryFormatter.java,1,1,47,47,47.0,47,47,47,47.0,47,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\StringUtils.java,2,2,129,62,31.0,57,64,60,30.0,57,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\Tool.java,1,1,43,43,43.0,43,43,43,43.0,43,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\ZkUtils.java,4,2,243,150,37.5,143,151,149,37.25,143,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\versioning\Version.java,2,1,62,62,31.0,62,62,62,31.0,62,YES
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\versioning\Versioned.java,1,1,45,45,45.0,45,45,45,45.0,45,NO
4.2.0,bookkeeper-server\src\main\java\org\apache\bookkeeper\zookeeper\ZooKeeperWatcherBase.java,1,1,94,94,94.0,94,94,94,94.0,94,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\BookieAccessor.java,1,1,35,35,35.0,35,35,35,35.0,35,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\BookieInitializationTest.java,3,2,283,283,94.333336,283,283,283,94.333336,283,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\BookieJournalTest.java,3,2,585,17,5.6666665,1,31,3,1.0,1,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CompactionTest.java,2,2,295,14,7.0,2,52,26,13.0,21,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CookieTest.java,3,3,355,61,20.333334,37,88,48,16.0,37,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CreateNewLogTest.java,2,1,102,102,51.0,102,102,102,51.0,102,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\EntryLogTest.java,2,2,226,54,27.0,36,65,43,21.5,36,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\IndexCorruptionTest.java,2,2,153,153,76.5,153,153,153,76.5,153,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\LedgerCacheTest.java,7,3,378,180,25.714285,131,192,170,24.285715,131,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\TestLedgerDirsManager.java,2,2,80,80,40.0,80,80,80,40.0,80,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\UpgradeTest.java,3,3,268,23,7.6666665,18,27,19,6.3333335,17,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookKeeperTest.java,5,2,221,142,28.4,126,151,137,27.4,125,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookKeeperTestClient.java,0,0,71,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookieRecoveryTest.java,9,3,952,300,33.333332,189,382,318,35.333332,184,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookieWriteLedgerTest.java,2,2,230,230,115.0,230,230,230,115.0,230,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\ClientUtil.java,1,1,36,6,6.0,6,6,6,6.0,6,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\LedgerHandleAdapter.java,1,1,32,32,32.0,32,32,32,32.0,32,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\LedgerRecoveryTest.java,3,2,359,359,119.666664,359,359,359,119.666664,359,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\RoundRobinDistributionScheduleTest.java,2,2,64,64,32.0,64,64,64,32.0,64,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\SlowBookieTest.java,2,2,208,208,104.0,208,208,208,104.0,208,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestFencing.java,3,2,408,37,12.333333,28,46,28,9.333333,28,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestLedgerChecker.java,4,2,462,462,115.5,462,462,462,115.5,462,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestLedgerFragmentReplication.java,5,2,340,340,68.0,340,340,340,68.0,340,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestReadTimeout.java,3,3,100,2,0.6666667,1,5,1,0.33333334,1,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestSpeculativeRead.java,5,2,342,342,68.4,342,342,342,68.4,342,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\GcLedgersTest.java,6,3,178,31,5.1666665,12,51,21,3.5,11,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerLayoutTest.java,3,2,148,31,10.333333,15,48,24,8.0,15,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerManagerTestCase.java,2,2,88,21,10.5,9,31,17,8.5,8,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\TestLedgerManager.java,4,2,325,90,22.5,42,116,66,16.5,42,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\TestZkVersion.java,3,2,65,65,21.666666,65,65,65,21.666666,65,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\MetastoreScannableTableAsyncToSyncConverter.java,1,1,59,59,59.0,59,59,59,59.0,59,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\MetastoreTableAsyncToSyncConverter.java,1,1,131,131,131.0,131,131,131,131.0,131,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\TestMetaStore.java,4,2,648,648,162.0,648,648,648,162.0,648,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestBKStats.java,3,1,43,43,14.333333,43,43,43,14.333333,43,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestPerChannelBookieClient.java,2,1,114,114,57.0,114,114,114,57.0,114,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestProtoVersions.java,1,1,113,1,1.0,1,2,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorBookieTest.java,6,2,309,309,51.5,309,309,309,51.5,309,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorLedgerCheckerTest.java,7,2,389,389,55.57143,389,389,389,55.57143,389,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java,2,2,273,273,136.5,273,273,273,136.5,273,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AutoRecoveryMainTest.java,1,1,69,69,69.0,69,69,69,69.0,69,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\BookieAutoRecoveryTest.java,1,1,418,418,418.0,418,418,418,418.0,418,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\BookieLedgerIndexTest.java,4,2,230,230,57.5,230,230,230,57.5,230,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\ReplicationTestUtil.java,1,1,59,59,59.0,59,59,59,59.0,59,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestAutoRecoveryAlongWithBookieServers.java,1,1,99,99,99.0,99,99,99,99.0,99,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestLedgerUnderreplicationManager.java,12,3,762,762,63.5,762,762,762,63.5,762,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestReplicationWorker.java,12,3,558,558,46.5,558,558,558,46.5,558,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\AsyncLedgerOpsTest.java,2,2,258,13,6.5,3,26,18,9.0,6,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BaseTestCase.java,0,0,49,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookKeeperClusterTestCase.java,14,2,551,259,18.5,124,306,242,17.285715,124,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieClientTest.java,1,1,243,2,2.0,1,4,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieFailureTest.java,4,3,402,77,19.25,39,110,76,19.0,39,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieJournalRollingTest.java,1,1,259,3,3.0,1,6,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieReadWriteTest.java,5,2,1038,93,18.6,16,315,213,42.6,110,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieZKExpireTest.java,3,3,109,22,7.3333335,9,27,17,5.6666665,8,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\CloseTest.java,1,1,100,2,2.0,1,4,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConcurrentLedgerTest.java,1,1,185,1,1.0,1,2,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConditionalSetTest.java,1,1,118,1,1.0,1,2,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConfigurationTest.java,1,1,67,2,2.0,1,4,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LedgerCreateDeleteTest.java,1,1,74,1,1.0,1,2,0,0.0,0,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LedgerDeleteTest.java,3,2,153,13,4.3333335,3,27,9,3.0,3,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LoopbackClient.java,0,0,120,0,0.0,0,0,0,0.0,0,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerMultiDigestTestCase.java,2,1,64,64,32.0,64,64,64,32.0,64,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerTestCase.java,2,1,56,56,28.0,56,56,56,28.0,56,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\NIOServerFactoryTest.java,2,2,65,4,2.0,2,7,1,0.5,1,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\PortManager.java,1,1,55,55,55.0,55,55,55,55.0,55,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ReadOnlyBookieTest.java,3,2,187,187,62.333332,187,187,187,62.333332,187,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\TestBackwardCompat.java,5,3,617,617,123.4,617,617,617,123.4,617,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ZooKeeperUtil.java,6,2,147,11,1.8333334,3,38,22,3.6666667,12,YES
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\util\TestDiskChecker.java,2,2,96,96,48.0,96,96,96,48.0,96,NO
4.2.0,bookkeeper-server\src\test\java\org\apache\bookkeeper\util\TestUtils.java,1,1,52,52,52.0,52,52,52,52.0,52,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\HedwigClient.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\api\Client.java,0,0,42,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\api\MessageHandler.java,0,0,48,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\api\Publisher.java,2,1,89,27,13.5,23,28,26,13.0,23,YES
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\api\Subscriber.java,3,2,380,63,21.0,25,64,62,20.666666,25,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkPublisher.java,1,1,138,4,4.0,2,6,2,2.0,2,YES
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkSubscriber.java,2,1,142,5,2.5,2,9,3,1.5,2,YES
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkUtils.java,1,1,191,5,5.0,1,9,1,1.0,1,YES
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkWorker.java,0,0,46,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\HedwigBenchmark.java,0,0,165,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\conf\ClientConfiguration.java,2,1,171,9,4.5,8,9,9,4.5,8,YES
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\data\MessageConsumeData.java,1,1,56,10,10.0,6,22,2,2.0,1,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\data\PubSubData.java,3,2,179,33,11.0,24,35,31,10.333333,24,YES
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\data\TopicSubscriber.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\AlreadyStartDeliveryException.java,0,0,36,0,0.0,0,0,0,0.0,0,NO
4.2.0,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\InvalidSubscriberIdException.java,0,0,37,0,0.0,0,0,0,0.0,0,NO
